CustomerKey	FirstName	LastName	Full_Name	Gender	AddressLine1	DateFirstPurchase	CommuteDistance	Customer_City
11249	Cindy	Patel	Cindy Patel	Female	Essener Straße 123	10/9/2011	0-1 Miles	Sulzbach Taunus
11250	Shannon	Liu	Shannon Liu	Female	4185 Keywood Ct.	3/17/2011	5-10 Miles	Woolston
11251	Xavier	Long	Xavier Long	Male	9245 Dantley Way	10/18/2013	5-10 Miles	Haney
11252	Nicholas	Thompson	Nicholas Thompson	Male	504 O St.	8/14/2011	2-5 Miles	Lemon Grove
11253	José	Hernandez	José Hernandez	Male	5703 Donald Dr.	3/1/2013	1-2 Miles	Victoria
11254	Johnathan	Vance	Johnathan Vance	Male	9430 Versailles Pl	11/23/2013	5-10 Miles	Burien
11255	Colin	Lin	Colin Lin	Male	6083 San Jose	2/23/2013	5-10 Miles	Burien
11256	Katelyn	Hernandez	Katelyn Hernandez	Female	7496 Deerfield Dr.	4/15/2013	5-10 Miles	Lynnwood
11257	Jacqueline	Powell	Jacqueline Powell	Female	4076 Northwood Dr	8/24/2011	2-5 Miles	Newport Beach
11258	Xavier	Hill	Xavier Hill	Male	2707 Virgil Street	5/21/2013	2-5 Miles	Palo Alto
11259	Victoria	Stewart	Victoria Stewart	Female	3623 Barquentine Court	9/4/2011	2-5 Miles	Salem
11260	Katelyn	Kelly	Katelyn Kelly	Female	7085 Solano Drive	2/5/2013	2-5 Miles	Burlingame
11261	Stephanie	Collins	Stephanie Collins	Female	2868 Central Avenue	9/27/2011	0-1 Miles	San Diego
11262	Jennifer	Simmons	Jennifer Simmons	Female	7959 Mt. Wilson Way	2/27/2013	0-1 Miles	Port Hammond
11263	Trinity	Richardson	Trinity Richardson	Female	3063 Blue Jay Drive	8/29/2011	2-5 Miles	Burien
11264	Eduardo	Martin	Eduardo Martin	Male	5137 Pheasant Court	1/2/2013	0-1 Miles	Issaquah
11265	Elizabeth	Jones	Elizabeth Jones	Female	2253 Firestone Dr.	1/3/2013	0-1 Miles	Kirkland
11266	Taylor	Howard	Taylor Howard	Female	7396 Stratton Circle	9/10/2011	5-10 Miles	Port Orchard
11267	David	Diaz	David Diaz	Male	2075 Browse Ct	9/17/2011	2-5 Miles	Burlingame
11268	Katelyn	Carter	Katelyn Carter	Female	3050 Monte Cresta Avenue	5/29/2013	1-2 Miles	Coronado
11269	Ryan	Foster	Ryan Foster	Male	5376 Sahara Drive	8/22/2013	0-1 Miles	Daly City
11270	Robert	Lee	Robert Lee	Male	5461 Camino Verde Ct.	9/10/2011	0-1 Miles	Lakewood
11271	Danielle	Reed	Danielle Reed	Female	6683 Carrick Ct	9/27/2011	1-2 Miles	San Francisco
11272	Lauren	Martinez	Lauren Martinez	Female	4357 Tosca Way	9/19/2011	5-10 Miles	Beverly Hills
11273	Nathan	Lal	Nathan Lal	Male	7064 Cypress Ave	5/14/2013	10+ Miles	La Jolla
11274	Kyle	Foster	Kyle Foster	Male	5617 Landing Dr	8/29/2011	5-10 Miles	Bellingham
11275	Jenny	Rai	Jenny Rai	Female	1440 Willow Pass Dr.	8/30/2011	0-1 Miles	Colma
11276	Nancy	Chapman	Nancy Chapman	Female	1480 Shoenic	1/29/2013	2-5 Miles	Cliffside
11277	Charles	Jackson	Charles Jackson	Male	3400 Folson Drive	2/2/2013	0-1 Miles	Royal Oak
11278	Jonathan	Phillips	Jonathan Phillips	Male	8772 Rock Creek Way	9/16/2011	10+ Miles	Edmonds
11279	Amanda	Cook	Amanda Cook	Female	9187 Vista Del Sol	3/3/2013	10+ Miles	Everett
11280	Robert	Collins	Robert Collins	Male	5271 Sierra Road	7/1/2013	10+ Miles	Lynnwood
11281	Megan	Barnes	Megan Barnes	Female	40 Ellis St.	9/13/2011	5-10 Miles	Burbank
11282	Christian	Thomas	Christian Thomas	Male	5205 Coralie Drive	8/31/2011	1-2 Miles	Burien
11283	Arturo	Lal	Arturo Lal	Male	4593 Mendouno Dr.	5/29/2013	1-2 Miles	Berkeley
11284	Theresa	Serrano	Theresa Serrano	Female	9007 S Royal Links Circle	2/6/2013	1-2 Miles	Chula Vista
11285	Jeremy	Anderson	Jeremy Anderson	Male	7655 Greer Ave	7/27/2013	2-5 Miles	Fremont
11286	Hunter	Griffin	Hunter Griffin	Male	4079 Redbird Lane	9/21/2011	2-5 Miles	Torrance
11287	Henry	Garcia	Henry Garcia	Male	3268 Hazelwood Lane	1/29/2013	5-10 Miles	Cliffside
11288	Cindy	Sanchez	Cindy Sanchez	Female	7062 Starflower Drive	3/5/2013	2-5 Miles	Burbank
11289	Maria	Carter	Maria Carter	Female	8603 Elmhurst Lane	9/8/2011	0-1 Miles	Downey
11290	Katelyn	Sanchez	Katelyn Sanchez	Female	8869 Climbing Vine Court	9/20/2011	2-5 Miles	Lakewood
11291	Jenna	Wright	Jenna Wright	Female	232 Pinnacle Drive	9/4/2011	2-5 Miles	Lemon Grove
11292	Seth	Phillips	Seth Phillips	Male	4361 Loftus Road	9/15/2011	0-1 Miles	San Gabriel
11293	Luke	Long	Luke Long	Male	3177 Dover Way	2/24/2013	1-2 Miles	Port Orchard
11294	Dalton	Clark	Dalton Clark	Male	4381 Amazonas	9/25/2013	1-2 Miles	Issaquah
11295	Taylor	Lewis	Taylor Lewis	Female	8827 Ward Court	9/25/2011	5-10 Miles	Concord
11296	Haley	Richardson	Haley Richardson	Female	6203 Laurel Drive	9/1/2011	5-10 Miles	Everett
11297	Noah	Coleman	Noah Coleman	Male	5562 Galindo Street	9/26/2011	5-10 Miles	Burbank
11298	Jon	Luo	Jon Luo	Male	3560 River Rock Lane	9/12/2011	1-2 Miles	Chula Vista
11299	Orlando	Vazquez	Orlando Vazquez	Male	8547 Catherine Way	9/26/2011	1-2 Miles	Burbank
11300	Fernando	Barnes	Fernando Barnes	Male	7633 Greenhills Circle	1/31/2013	1-2 Miles	N. Vancouver
11301	Cameron	Rodriguez	Cameron Rodriguez	Male	1217 Mariposa	6/9/2013	5-10 Miles	Ballard
11302	Spencer	Russell	Spencer Russell	Male	2396 Mink Court	9/6/2011	1-2 Miles	Corvallis
11303	Julia	Coleman	Julia Coleman	Female	3128 Ramsey Circle	9/2/2011	1-2 Miles	Edmonds
11304	Julia	Garcia	Julia Garcia	Female	6179 Mt. Hamilton Dr.	3/20/2013	5-10 Miles	Portland
11305	Sean	Evans	Sean Evans	Male	7118 Elliott Dr.	3/25/2013	2-5 Miles	Chula Vista
11306	Micah	Zhou	Micah Zhou	Male	6105 Brownstone Rd	6/30/2013	2-5 Miles	Coronado
11307	Hunter	Rodriguez	Hunter Rodriguez	Male	4343 Cook Street	9/4/2011	5-10 Miles	Daly City
11308	Ian	Gonzales	Ian Gonzales	Male	7122 Athene Dr.	9/7/2013	1-2 Miles	Oregon City
11309	Victoria	Lewis	Victoria Lewis	Female	4426 Tanager Road	7/9/2013	5-10 Miles	Beaverton
11310	Erin	Sanders	Erin Sanders	Female	7541 Black Point Pl	8/12/2013	5-10 Miles	San Francisco
11311	Gabrielle	Lopez	Gabrielle Lopez	Female	8619 Parkside Dr.	4/18/2013	1-2 Miles	Lynnwood
11312	Sara	Richardson	Sara Richardson	Female	7375 Kipling Court	5/17/2013	5-10 Miles	Lynnwood
11313	Trevor	Jenkins	Trevor Jenkins	Male	4697 Yosemite Dr.	5/7/2013	5-10 Miles	Port Orchard
11314	Mya	Flores	Mya Flores	Female	8439 Rio Grande Drive	2/25/2013	1-2 Miles	Issaquah
11315	Hailey	Ward	Hailey Ward	Female	6321 Maya	5/20/2013	1-2 Miles	Port Orchard
11316	Luke	Allen	Luke Allen	Male	419 Deermeadow Way	1/12/2013	5-10 Miles	Langford
11317	Victoria	Russell	Victoria Russell	Female	9268 Keller Ridge	9/1/2011	5-10 Miles	Salem
11318	Jessica	Wilson	Jessica Wilson	Female	1652 Willcrest Circle	10/17/2013	1-2 Miles	Edmonds
11319	Jade	Bailey	Jade Bailey	Female	8119 Northridge Ct	9/9/2011	1-2 Miles	Oakland
11320	Morgan	Hill	Morgan Hill	Female	6951 Harmony Way	6/15/2013	5-10 Miles	Glendale
11321	Terrance	Raman	Terrance Raman	Male	2297 Via Valencia	2/23/2013	5-10 Miles	Burien
11322	Sydney	Garcia	Sydney Garcia	Female	252 Hemlock Drive	3/24/2013	5-10 Miles	Bremerton
11323	Jose	Patterson	Jose Patterson	Male	648 Newport Drive	9/10/2011	5-10 Miles	Daly City
11324	Zachary	Anderson	Zachary Anderson	Male	2476 Mt. Whitney Way	9/26/2011	1-2 Miles	Glendale
11325	Elijah	Ross	Elijah Ross	Male	6679 Cornelius Dr	9/19/2011	5-10 Miles	Seattle
11326	Rafael	Xie	Rafael Xie	Male	369 Peabody Road	9/15/2011	0-1 Miles	Beverly Hills
11327	Jaime	Moreno	Jaime Moreno	Male	83 Mountain View Blvd	9/26/2011	5-10 Miles	Burbank
11328	Julian	Griffin	Julian Griffin	Male	7398 Withersed Lane	1/5/2013	5-10 Miles	Newton
11329	Andy	Alvarez	Andy Alvarez	Male	9466 Morning Glory Dr.	9/25/2011	5-10 Miles	Concord
11330	Ryan	Thompson	Ryan Thompson	Male	3407 Pinon Dr.	2/12/2013	2-5 Miles	Oak Bay
11331	Samantha	Jenkins	Samantha Jenkins	Female	1046 Cloverleaf Circle	2/7/2013	1-2 Miles	Shawnee
11332	Deanna	Ramos	Deanna Ramos	Female	Roßstr 9938	10/15/2011	0-1 Miles	Berlin
11333	Emily	Miller	Emily Miller	Female	9075 Calle Verde	3/21/2011	0-1 Miles	Newcastle upon Tyne
11334	Nicole	Brown	Nicole Brown	Female	1135 W St.	3/4/2011	0-1 Miles	Stoke-on-Trent
11335	Carla	Raman	Carla Raman	Female	Winterfeldtstr 255	10/23/2011	0-1 Miles	Hof
11336	Shaun	Raji	Shaun Raji	Male	"44, rue du Départ"	9/27/2012	0-1 Miles	Paris
11337	Jerome	Romero	Jerome Romero	Male	7289 Brookview Dr.	3/9/2011	0-1 Miles	Watford
11338	Frank	Navarro	Frank Navarro	Male	Buergermeister-ulrich-str 2987	10/11/2011	0-1 Miles	Bonn
11339	Dennis	She	Dennis She	Male	"828, rue de Berri"	10/7/2012	0-1 Miles	Paris
11340	Melody	Munoz	Melody Munoz	Female	"9, avenue Reille"	10/27/2012	0-1 Miles	Paris
11341	Randy	Zeng	Randy Zeng	Male	2334 Brandywine Way	4/11/2011	0-1 Miles	Cheltenham
11342	Marshall	Wang	Marshall Wang	Male	"68062, rue des Grands Champs"	7/12/2013	0-1 Miles	Boulogne-sur-Mer
11343	Arthur	Carlson	Arthur Carlson	Male	6507 Fieldcrest Dr.	4/4/2011	0-1 Miles	Oxon
11344	Jessie	Jimenez	Jessie Jimenez	Female	5723 C Wharton Way	5/13/2011	0-1 Miles	Oxford
11345	Robin	Ramos	Robin Ramos	Female	"6, rue de l´Esplanade"	10/22/2012	0-1 Miles	Tremblay-en-France
11346	Deanna	Gutierrez	Deanna Gutierrez	Female	Attaché de Presse	10/1/2012	0-1 Miles	Paris
11347	Roy	Navarro	Roy Navarro	Male	Viktoria-Luise-Platz 43	3/16/2013	0-1 Miles	Braunschweig
11348	Shawn	Rai	Shawn Rai	Male	Westheimer Straße 7606	3/31/2013	0-1 Miles	Paderborn
11349	Mindy	Luo	Mindy Luo	Female	Brunnenstr 7566	1/13/2014	2-5 Miles	München
11350	Cara	Zhou	Cara Zhou	Female	7280 Greendell Pl	2/5/2013	0-1 Miles	Peterborough
11351	Anne	Ramos	Anne Ramos	Female	7113 Eastgate Ave.	6/12/2011	0-1 Miles	London
11352	Raymond	Rodriguez	Raymond Rodriguez	Male	"24, impasse Ste-Madeleine"	5/1/2013	0-1 Miles	Pantin
11353	Carrie	Ortega	Carrie Ortega	Female	1883 Cowell Rd.	6/12/2011	0-1 Miles	Warrington
11354	Deanna	Suarez	Deanna Suarez	Female	Dunckerstr 22525	12/3/2013	0-1 Miles	Grevenbroich
11355	Roberto	Gutierrez	Roberto Gutierrez	Male	3545 Chickpea Ct.	9/26/2013	0-1 Miles	Wokingham
11356	Terrence	Carson	Terrence Carson	Male	6613 Thornhill Place	5/10/2011	2-5 Miles	Lavender Bay
11357	Ramon	Ye	Ramon Ye	Male	3245 Vista Oak Dr.	6/18/2011	2-5 Miles	Caloundra
11358	Cynthia	Malhotra	Cynthia Malhotra	Female	6757 Pamplona Ct.	6/28/2011	0-1 Miles	Coffs Harbour
11359	Jarrod	Prasad	Jarrod Prasad	Male	7657 H St.	6/13/2011	0-1 Miles	Malabar
11360	Tyrone	Serrano	Tyrone Serrano	Male	3767 View Dr.	6/27/2011	2-5 Miles	Rockhampton
11361	Cindy	Ramos	Cindy Ramos	Female	6565 Jamie Way	10/1/2013	0-1 Miles	Newcastle
11362	Damien	Shan	Damien Shan	Male	5312 Riverwood Circle	3/29/2013	0-1 Miles	Cranbourne
11363	Julian	Ross	Julian Ross	Male	3346 Larkwood Ct.	6/8/2011	0-1 Miles	Melbourne
11364	Jennifer	Collins	Jennifer Collins	Female	4536 Killdeer Court	6/7/2011	2-5 Miles	Geelong
11365	Brittney	Sun	Brittney Sun	Female	8856 Mt. Wilson Way	5/31/2011	1-2 Miles	Findon
11366	Virginia	Patel	Virginia Patel	Female	3118 Creekside Drive	6/24/2013	0-1 Miles	Seaford
11367	Calvin	Nara	Calvin Nara	Male	5795 Morning Glory Dr.	7/7/2013	0-1 Miles	North Sydney
11368	Edward	Miller	Edward Miller	Male	598 Limeridge Drive	6/24/2011	1-2 Miles	Rockhampton
11369	Ashlee	Tang	Ashlee Tang	Female	4111 Vista Diablo	7/5/2013	0-1 Miles	Findon
11370	Alicia	Xu	Alicia Xu	Female	3743 Grenadine Way	7/13/2013	0-1 Miles	South Melbourne
11371	Lacey	Jai	Lacey Jai	Female	6208 Prestwick Dr.	11/7/2013	0-1 Miles	Rockhampton
11372	Wendy	Romero	Wendy Romero	Female	24 San Vincente Drive	6/7/2011	0-1 Miles	Brisbane
11373	Carly	Luo	Carly Luo	Female	Hellweg 4644	8/27/2013	0-1 Miles	Salzgitter
11374	Jimmy	Ortega	Jimmy Ortega	Male	Postfach 11 11 22	4/15/2013	0-1 Miles	Werne
11375	Francisco	Martinez	Francisco Martinez	Male	5508 Glenmount Dr.	10/17/2013	0-1 Miles	High Wycombe
11376	Lance	Vazquez	Lance Vazquez	Male	9159 Shepberry Court	10/15/2013	0-1 Miles	Liverpool
11377	David	Robinett	David Robinett	Male	Pappelallee 6667	2/28/2013	0-1 Miles	Solingen
11378	Shannon	Liang	Shannon Liang	Female	7445 Meaham Drive	10/17/2012	2-5 Miles	Metz
11379	Gary	Vazquez	Gary Vazquez	Male	"5, rue de la Cavalerie"	10/2/2012	2-5 Miles	Boulogne-Billancourt
11380	Mitchell	Kumar	Mitchell Kumar	Male	Husemann Straße 6464	10/11/2011	1-2 Miles	Saarlouis
11381	Meredith	Raman	Meredith Raman	Female	6092 Chestnut	6/12/2011	2-5 Miles	London
11382	Edward	Patterson	Edward Patterson	Male	"211, avenue Foch"	11/3/2012	2-5 Miles	Roubaix
11383	Marie	Gill	Marie Gill	Female	"571, rue Malar"	1/1/2014	0-1 Miles	Roissy en Brie
11384	Tiffany	Wang	Tiffany Wang	Female	"5, rue Malar"	8/2/2013	0-1 Miles	Les Ulis
11385	Miguel	Allen	Miguel Allen	Male	6834 Violetta	7/6/2013	0-1 Miles	York
11386	Jaclyn	Cai	Jaclyn Cai	Female	Postfach 55 00 00	11/2/2013	0-1 Miles	Darmstadt
11387	Megan	Ramirez	Megan Ramirez	Female	507 Sahara Drive	7/26/2011	0-1 Miles	Gateshead
11388	Joseph	Martin	Joseph Martin	Male	7028 San Gabriel Dr.	7/3/2011	0-1 Miles	York
11389	Karl	Shan	Karl Shan	Male	Nollendorfplatz 48	11/17/2013	2-5 Miles	Duesseldorf
11390	Christine	Raji	Christine Raji	Female	"11, boulevard Tremblay"	11/7/2013	2-5 Miles	Saint Germain en Laye
11391	Lindsay	Xie	Lindsay Xie	Female	Am Grossen Dern 4624	10/26/2013	0-1 Miles	Salzgitter
11392	Willie	Zhao	Willie Zhao	Male	Königstr 282	3/29/2013	0-1 Miles	Frankfurt
11393	Kurt	Pal	Kurt Pal	Male	"55, avenue de l´ Union Centrale"	7/16/2013	0-1 Miles	Saint Ouen
11394	George	McDonald	George McDonald	Male	9186 West Boyd Rd.	7/4/2011	0-1 Miles	Milton Keynes
11395	Beth	Gutierrez	Beth Gutierrez	Female	Rehstr 1346	11/14/2011	0-1 Miles	Frankfurt
11396	Ian	Lopez	Ian Lopez	Male	Zur Lindung 6	10/26/2013	0-1 Miles	Saarlouis
11397	Latoya	Shan	Latoya Shan	Female	Attaché de Presse	7/7/2013	0-1 Miles	Paris
11398	Colin	Nath	Colin Nath	Male	8900 Escobar	7/3/2011	0-1 Miles	Newcastle upon Tyne
11399	Brenda	Mehta	Brenda Mehta	Female	"11, avenue du Port"	4/13/2013	0-1 Miles	Paris
11400	Franklin	Raji	Franklin Raji	Male	3477 Mt. Washington Way	7/15/2011	0-1 Miles	London
11401	Linda	Navarro	Linda Navarro	Female	"6, route de Marseille"	10/28/2012	0-1 Miles	Paris
11402	Kelli	Cai	Kelli Cai	Female	"1216, place de la Concorde"	11/7/2012	0-1 Miles	Orleans
11403	Nancy	Schmidt	Nancy Schmidt	Female	"340, boulevard d´Albi"	10/28/2012	0-1 Miles	Saint Ouen
11404	Megan	Taylor	Megan Taylor	Female	Berliner Platz 43	2/10/2013	0-1 Miles	Kassel
11405	Bonnie	Goel	Bonnie Goel	Female	Carlsplatz 89	3/31/2013	0-1 Miles	Bonn
11406	Latoya	Xu	Latoya Xu	Female	"101, rue de Terre Neuve"	11/4/2012	2-5 Miles	Paris
11407	Mario	She	Mario She	Male	Conesweg 720	6/23/2013	0-1 Miles	Münster
11408	Darren	Gill	Darren Gill	Male	8132 Twincreek Ct	3/5/2013	0-1 Miles	London
11409	Jacqueline	Hayes	Jacqueline Hayes	Female	"33, rue Georges-Clémenceau"	11/17/2012	0-1 Miles	Saint Germain en Laye
11410	Maurice	Goel	Maurice Goel	Male	"15, avenue de la Gare"	11/13/2012	2-5 Miles	Paris
11411	Devin	Ross	Devin Ross	Male	Postenweg 2428	8/4/2013	2-5 Miles	Ingolstadt
11412	Sydney	Bryant	Sydney Bryant	Female	Postfach 99 92 92	11/5/2011	10+ Miles	Ingolstadt
11413	Megan	Stewart	Megan Stewart	Female	8192 Seagull Court	8/10/2011	2-5 Miles	Gateshead
11414	Ian	Richardson	Ian Richardson	Male	726 W. Buchanan Rd.	8/13/2011	10+ Miles	Kirkby
11415	Randy	She	Randy She	Male	Roßstr 5538	8/16/2013	10+ Miles	Darmstadt
11416	Katrina	Becker	Katrina Becker	Female	"8205, rue Malar"	11/7/2012	2-5 Miles	Croix
11417	Lacey	Zheng	Lacey Zheng	Female	"4, rue de Linois"	11/4/2012	10+ Miles	Pantin
11418	Rafael	Hu	Rafael Hu	Male	Zeiter Weg 7765	12/17/2013	10+ Miles	Paderborn
11419	Kyle	Scott	Kyle Scott	Male	9381 Alpine Rd.	3/12/2013	0-1 Miles	Watford
11420	Jordan	Turner	Jordan Turner	Male	"100, rue Maillard"	11/1/2012	10+ Miles	Roubaix
11421	Amy	Sun	Amy Sun	Female	Am Karlshof 2500	11/3/2011	5-10 Miles	Offenbach
11422	Dustin	Deng	Dustin Deng	Male	8185 Sol Street	8/22/2011	5-10 Miles	Liverpool
11423	Jasmine	Stewart	Jasmine Stewart	Female	Heidestieg Straße 8224	12/10/2011	2-5 Miles	Hamburg
11424	Pamela	Garcia	Pamela Garcia	Female	Postfach 11 09 99	4/21/2013	10+ Miles	Berlin
11425	Ariana	Gray	Ariana Gray	Female	3675 Palms Dr	11/22/2012	10+ Miles	Metz
11426	Kristopher	Mehta	Kristopher Mehta	Male	Herzogstr 328	4/9/2013	10+ Miles	Braunschweig
11427	Desiree	Dominguez	Desiree Dominguez	Female	Holzstr 4222	12/20/2011	10+ Miles	Kiel
11428	Deanna	Perez	Deanna Perez	Female	Marienplatz 56	12/5/2011	10+ Miles	Poing
11429	Marco	Lopez	Marco Lopez	Male	"313, rue de l'Espace De Schengen"	12/14/2012	10+ Miles	Sèvres
11430	Casey	Yuan	Casey Yuan	Female	Hunzinger Allee 153	3/19/2013	10+ Miles	Bottrop
11431	Bryant	Garcia	Bryant Garcia	Male	Am Gallberg 94	12/21/2011	10+ Miles	Hof
11432	Dominique	Prasad	Dominique Prasad	Female	"765, rue Villedo"	12/10/2012	10+ Miles	Roissy en Brie
11433	Maurice	Shan	Maurice Shan	Male	"59, rue Montcalm"	12/2/2012	2-5 Miles	Tremblay-en-France
11434	Andre	Lopez	Andre Lopez	Male	638 Shangri-la Rd.	6/15/2013	0-1 Miles	West Sussex
11435	Robin	Romero	Robin Romero	Female	Hüttenstr 9995	1/4/2014	10+ Miles	Kiel
11436	Taylor	Cox	Taylor Cox	Female	6409 Buckthorn Court	5/22/2013	10+ Miles	Watford
11437	Alfredo	Moreno	Alfredo Moreno	Male	"882, rue Villedo"	12/19/2013	10+ Miles	Villeneuve-d'Ascq
11438	Jenny	Nara	Jenny Nara	Female	Alderstr 8642	2/5/2013	0-1 Miles	Werne
11439	Janet	Munoz	Janet Munoz	Female	"61, rue Pierre-Demoulin"	11/29/2012	5-10 Miles	Paris La Defense
11440	Sergio	Weber	Sergio Weber	Male	"6, place de Fontenoy"	3/27/2013	5-10 Miles	Lille
11441	Erika	Gomez	Erika Gomez	Female	"2, place Beaubernard"	1/8/2014	5-10 Miles	Paris
11442	Joseph	Harris	Joseph Harris	Male	"8, rue des Vendangeurs"	9/29/2013	10+ Miles	Tremblay-en-France
11443	Grace	Griffin	Grace Griffin	Female	9825 Mt. Dell Drive	6/7/2011	2-5 Miles	Hobart
11444	Tina	Mehta	Tina Mehta	Female	5357 Willow Drive	6/1/2011	10+ Miles	Bendigo
11445	Kari	Kim	Kari Kim	Female	977 Davona Drive	6/6/2011	10+ Miles	Silverwater
11446	Bethany	Chander	Bethany Chander	Female	3464 Chilpancingo Park	6/18/2011	10+ Miles	Lane Cove
11447	Jennifer	Roberts	Jennifer Roberts	Female	618 Natalie Drive	6/28/2011	10+ Miles	Hervey Bay
11448	Kyle	Patterson	Kyle Patterson	Male	5444 Bohon Circle	6/16/2011	10+ Miles	Melbourne
11449	Alvin	Hu	Alvin Hu	Male	8468 Clifford Court	6/19/2011	10+ Miles	Seaford
11450	Brett	Mehta	Brett Mehta	Male	7411 Crivello Avenue	6/29/2011	0-1 Miles	Cloverdale
11451	Ruben	Muñoz	Ruben Muñoz	Male	3255 Olive Hill	7/29/2011	10+ Miles	Newcastle
11452	Erika	Rubio	Erika Rubio	Female	5065 Maywood Lane	7/11/2011	10+ Miles	Caloundra
11453	Stanley	Malhotra	Stanley Malhotra	Male	9218 Old Mt. View Drive	7/15/2011	10+ Miles	Hobart
11454	Melinda	Navarro	Melinda Navarro	Female	1562 Black Walnut	7/31/2011	10+ Miles	Melbourne
11455	Ross	Sanz	Ross Sanz	Male	6782 First Ave	7/1/2011	10+ Miles	Melton
11456	Jon	Gao	Jon Gao	Male	6455 Garnet Lane	7/17/2011	10+ Miles	St. Leonards
11457	Jaime	Gutierrez	Jaime Gutierrez	Female	6615 Camel Place	7/17/2011	10+ Miles	Wollongong
11458	Bianca	Liu	Bianca Liu	Female	811 Via Cordona	3/30/2013	10+ Miles	Springwood
11459	Tasha	Deng	Tasha Deng	Female	9627 Kendall Rd	7/27/2011	10+ Miles	Port Macquarie
11460	Melvin	Chande	Melvin Chande	Male	5075 Reading Dr.	7/21/2011	10+ Miles	Cranbourne
11461	Victor	Jimenez	Victor Jimenez	Male	7201 Elk Dr.	7/31/2011	10+ Miles	Lavender Bay
11462	Laura	Lin	Laura Lin	Female	3378 Coldwater Drive	7/16/2011	10+ Miles	Matraville
11463	Alisha	Beck	Alisha Beck	Female	1328 Huntleigh Dr.	3/5/2013	10+ Miles	Cloverdale
11464	Alejandro	Huang	Alejandro Huang	Male	6171 Golf Club Rd	7/22/2011	10+ Miles	South Melbourne
11465	Louis	Luo	Louis Luo	Male	4187 Banbury Loop	7/14/2011	10+ Miles	Gold Coast
11466	Grant	Tang	Grant Tang	Male	2710 Saddlehill Lane	5/22/2013	10+ Miles	Lavender Bay
11467	Arturo	Zheng	Arturo Zheng	Male	9719 Hamilton Ave	7/31/2013	0-1 Miles	St. Leonards
11468	Jaclyn	Andersen	Jaclyn Andersen	Female	8274 Gladstone Drive	8/8/2011	1-2 Miles	York
11469	Edwin	Raji	Edwin Raji	Male	6045 Nightingale Drive	8/9/2013	1-2 Miles	York
11470	Jay	Suarez	Jay Suarez	Male	Heidestieg Straße 8664	1/22/2012	0-1 Miles	Stuttgart
11471	Latasha	Suarez	Latasha Suarez	Female	"29, avenue de la Gare"	5/17/2013	2-5 Miles	Chatou
11472	Kenneth	Kumar	Kenneth Kumar	Male	7815 Driftwood Drive	7/26/2011	5-10 Miles	Hawthorne
11473	Grace	Henderson	Grace Henderson	Female	"1039, rue Mazagran"	6/2/2013	1-2 Miles	Drancy
11474	Melvin	Xu	Melvin Xu	Male	4092 Folson Drive	9/26/2013	1-2 Miles	Peterborough
11475	Cesar	Subram	Cesar Subram	Male	8778 So. Silver Spring	4/23/2013	1-2 Miles	London
11476	Erika	Navarro	Erika Navarro	Female	37 Amaranth Way	11/1/2013	1-2 Miles	Kirkby
11477	Tristan	Hughes	Tristan Hughes	Male	Platz des Landtags 33	9/25/2013	1-2 Miles	Darmstadt
11478	Billy	Hernandez	Billy Hernandez	Male	"570, avenue des Champs-Elysées"	4/19/2013	2-5 Miles	Sèvres
11479	Darryl	Wu	Darryl Wu	Male	"52, rue de Berri"	12/5/2012	1-2 Miles	Saint Ouen
11480	Colleen	Ma	Colleen Ma	Female	"2, place Beaubernard"	12/25/2012	1-2 Miles	Tremblay-en-France
11481	Erica	Hu	Erica Hu	Female	Am Gallberg 46	1/27/2012	1-2 Miles	Braunschweig
11482	Adrienne	Torres	Adrienne Torres	Female	9684 La Vista Avenue	9/8/2011	1-2 Miles	Warrington
11483	Calvin	Chande	Calvin Chande	Male	"9, rue de l´Avenir"	12/22/2012	0-1 Miles	Paris
11484	Erick	Sai	Erick Sai	Male	Hauptstr 6057	1/2/2012	0-1 Miles	Neunkirchen
11485	Donald	Chandra	Donald Chandra	Male	1644 Alicante Court	9/14/2011	0-1 Miles	Esher-Molesey
11486	Ariana	Rogers	Ariana Rogers	Female	Königstr 381	11/24/2013	1-2 Miles	Erlangen
11487	Morgan	Jones	Morgan Jones	Female	"55, impasse Notre-Dame"	12/15/2013	1-2 Miles	Dunkerque
11488	Jermaine	Lopez	Jermaine Lopez	Male	5456 Old Oak Drive	10/28/2011	1-2 Miles	London
11489	Deborah	Goel	Deborah Goel	Female	3670 All Ways Drive	10/28/2011	1-2 Miles	Oxford
11490	Danny	Rubio	Danny Rubio	Male	"5, avenue de la Gare"	4/4/2013	0-1 Miles	Paris La Defense
11491	Andre	Perez	Andre Perez	Male	70 Tobi Drive	11/7/2011	0-1 Miles	London
11492	Terrence	Chander	Terrence Chander	Male	Reiherweg 5014	2/11/2012	2-5 Miles	Eilenburg
11493	Dawn	Wu	Dawn Wu	Female	6344 St Paul Way	11/14/2011	1-2 Miles	London
11494	Jimmy	Gutierrez	Jimmy Gutierrez	Male	9627 N. Civic Drive	12/23/2011	1-2 Miles	Runcorn
11495	Francis	Jimenez	Francis Jimenez	Male	Curieweg 3991	10/26/2013	1-2 Miles	Bonn
11496	Gary	Ortega	Gary Ortega	Male	5009 Grasswood Circle	11/30/2011	0-1 Miles	Warrington
11497	Katrina	Nath	Katrina Nath	Female	8874 Folson Drive	11/4/2013	1-2 Miles	Newcastle upon Tyne
